"","full_name","player_team","season","games_played","fantasy_position","player_fpoint_season","player_fpoint_per_game","player_share_season","player_share_pergame","player_share_pergame_perc","team_fp_season","team_fp_pergame"
"3536","Lochie O'Brien","Carlton",2021,5,"Mid",315,63,0.0096,0.0423,4.23,32754,1488.82
"3537","Lochie O'Brien","Carlton",2022,19,"Mid",1338,70.42,0.0385,0.0446,4.46,34762,1580.09
"3538","Logan Austin","Port Adelaide",2016,11,"Back",378,34.36,0.0113,0.0225,2.25,33542,1524.64
"3539","Logan Austin","Port Adelaide",2017,2,"Back",65,32.5,0.0018,0.0199,1.99,35866,1630.27
"3540","Logan Austin","St Kilda",2018,7,"Back",557,79.57,0.0162,0.0509,5.09,34375,1562.5
"3541","Logan McDonald","Sydney",2021,7,NA,304,43.43,0.0087,0.0275,2.75,34749,1579.5
"3542","Logan McDonald","Sydney",2022,15,"Forward",731,48.73,0.0214,0.0313,3.13,34236,1556.18
"3543","Louis Butler","Western Bulldogs",2020,2,NA,101,50.5,0.0051,0.0432,4.32,19868,1168.71
"3544","Louis Butler","Western Bulldogs",2021,1,NA,46,46,0.0014,0.0298,2.98,34008,1545.82
"3545","Louis Butler","Western Bulldogs",2022,1,NA,42,42,0.0012,0.0268,2.68,34448,1565.82
"3546","Louis Herbert","Gold Coast",2014,3,NA,61,20.33,0.0019,0.014,1.4,31961,1452.77
"3547","Lukas Webb","Western Bulldogs",2015,10,NA,466,46.6,0.0135,0.0297,2.97,34509,1568.59
"3548","Lukas Webb","Western Bulldogs",2016,5,NA,221,44.2,0.006,0.0264,2.64,36856,1675.27
"3549","Lukas Webb","Western Bulldogs",2017,4,"Mid",220,55,0.0062,0.0342,3.42,35384,1608.36
"3550","Lukas Webb","Western Bulldogs",2018,5,"Forward",237,47.4,0.0069,0.0303,3.03,34417,1564.41
"3551","Luke Ball","Collingwood",2014,17,"Forward",1336,78.59,0.0399,0.0517,5.17,33450,1520.45
"3552","Luke Breust","Hawthorn",2014,22,"Forward",1651,75.05,0.0452,0.0452,4.52,36544,1661.09
"3553","Luke Breust","Hawthorn",2015,21,"Forward",1566,74.57,0.0418,0.0438,4.38,37469,1703.14
"3554","Luke Breust","Hawthorn",2016,22,"Forward",1728,78.55,0.0487,0.0487,4.87,35477,1612.59
"3555","Luke Breust","Hawthorn",2017,21,"Forward",1495,71.19,0.0405,0.0424,4.24,36912,1677.82
"3556","Luke Breust","Hawthorn",2018,22,"Forward",1858,84.45,0.0521,0.0521,5.21,35655,1620.68
"3557","Luke Breust","Hawthorn",2019,22,"Forward",1500,68.18,0.0436,0.0436,4.36,34439,1565.41
"3558","Luke Breust","Hawthorn",2020,12,"Forward",638,53.17,0.0341,0.0483,4.83,18721,1101.24
"3559","Luke Breust","Hawthorn",2021,19,"Forward",1163,61.21,0.0338,0.0392,3.92,34378,1562.64
"3560","Luke Breust","Hawthorn",2022,21,"Forward",1221,58.14,0.0375,0.0393,3.93,32582,1481
"3561","Luke Brown","Adelaide",2014,22,"Back",1096,49.82,0.032,0.032,3.2,34197,1554.41
"3562","Luke Brown","Adelaide",2015,21,"Back",1025,48.81,0.0313,0.0327,3.27,32796,1490.73
"3563","Luke Brown","Adelaide",2016,20,"Back",1375,68.75,0.0371,0.0408,4.08,37072,1685.09
"3564","Luke Brown","Adelaide",2017,21,"Back",1229,58.52,0.0332,0.0348,3.48,36980,1680.91
"3565","Luke Brown","Adelaide",2018,20,"Back",1238,61.9,0.0348,0.0383,3.83,35579,1617.23
"3566","Luke Brown","Adelaide",2019,15,"Back",884,58.93,0.0245,0.0359,3.59,36093,1640.59
"3567","Luke Brown","Adelaide",2020,16,"Back",759,47.44,0.0407,0.0432,4.32,18654,1097.29
"3568","Luke Brown","Adelaide",2021,11,"Back",606,55.09,0.019,0.0381,3.81,31813,1446.05
"3569","Luke Brown","Adelaide",2022,11,"Back",578,52.55,0.0179,0.0357,3.57,32356,1470.73
"3570","Luke Cleary","Western Bulldogs",2022,4,"Back",126,31.5,0.0037,0.0201,2.01,34448,1565.82
"3571","Luke Dahlhaus","Geelong",2019,21,"Forward",1626,77.43,0.0467,0.049,4.9,34798,1581.73
"3572","Luke Dahlhaus","Geelong",2020,11,"Forward",573,52.09,0.0266,0.0411,4.11,21562,1268.35
"3573","Luke Dahlhaus","Geelong",2021,20,"Forward",1049,52.45,0.0293,0.0323,3.23,35744,1624.73
"3574","Luke Dahlhaus","Geelong",2022,10,NA,408,40.8,0.0117,0.0257,2.57,34900,1586.36
"3575","Luke Dahlhaus","Western Bulldogs",2014,21,"Forward",1832,87.24,0.0556,0.0582,5.82,32958,1498.09
"3576","Luke Dahlhaus","Western Bulldogs",2015,22,"Forward",2148,97.64,0.0622,0.0622,6.22,34509,1568.59
"3577","Luke Dahlhaus","Western Bulldogs",2016,17,"Forward",1569,92.29,0.0426,0.0551,5.51,36856,1675.27
"3578","Luke Dahlhaus","Western Bulldogs",2017,22,"Mid",1948,88.55,0.0551,0.0551,5.51,35384,1608.36
"3579","Luke Dahlhaus","Western Bulldogs",2018,17,"Forward",1336,78.59,0.0388,0.0502,5.02,34417,1564.41
"3580","Luke Davies-Uniacke","North Melbourne",2018,7,"Mid",282,40.29,0.0084,0.0263,2.63,33666,1530.27
"3581","Luke Davies-Uniacke","North Melbourne",2019,14,"Mid",745,53.21,0.0224,0.0352,3.52,33262,1511.91
"3582","Luke Davies-Uniacke","North Melbourne",2020,9,"Mid",508,56.44,0.0262,0.0495,4.95,19386,1140.35
"3583","Luke Davies-Uniacke","North Melbourne",2021,20,"Mid",1632,81.6,0.0494,0.0543,5.43,33055,1502.5
"3584","Luke Davies-Uniacke","North Melbourne",2022,21,"Mid",1955,93.1,0.0633,0.0664,6.64,30862,1402.82
"3585","Luke Delaney","St Kilda",2014,22,"Back",835,37.95,0.0256,0.0256,2.56,32655,1484.32
"3586","Luke Delaney","St Kilda",2015,11,"Back",408,37.09,0.0118,0.0237,2.37,34449,1565.86
"3587","Luke Delaney","St Kilda",2016,4,"Back",141,35.25,0.004,0.0222,2.22,34925,1587.5
"3588","Luke Dunstan","Melbourne",2022,5,"Mid",215,43,0.0064,0.0283,2.83,33486,1522.09
"3589","Luke Dunstan","St Kilda",2014,16,"Mid",1191,74.44,0.0365,0.0501,5.01,32655,1484.32
"3590","Luke Dunstan","St Kilda",2015,19,"Mid",1335,70.26,0.0388,0.0449,4.49,34449,1565.86
"3591","Luke Dunstan","St Kilda",2016,18,"Mid",1239,68.83,0.0355,0.0434,4.34,34925,1587.5
"3592","Luke Dunstan","St Kilda",2017,16,"Mid",1402,87.62,0.0386,0.053,5.3,36366,1653
"3593","Luke Dunstan","St Kilda",2018,16,"Mid",1320,82.5,0.0384,0.0528,5.28,34375,1562.5
"3594","Luke Dunstan","St Kilda",2019,18,"Mid",1545,85.83,0.046,0.0562,5.62,33611,1527.77
"3595","Luke Dunstan","St Kilda",2021,12,"Mid",1135,94.58,0.0329,0.0602,6.02,34539,1569.95
"3596","Luke Edwards","West Coast",2021,8,"Back",369,46.12,0.0109,0.0301,3.01,33741,1533.68
"3597","Luke Edwards","West Coast",2022,3,"Mid",137,45.67,0.0043,0.0313,3.13,32091,1458.68
"3598","Luke Foley","West Coast",2020,1,NA,19,19,0.001,0.0164,1.64,19732,1160.71
"3599","Luke Foley","West Coast",2021,6,"Back",295,49.17,0.0087,0.0321,3.21,33741,1533.68
"3600","Luke Foley","West Coast",2022,16,"Back",916,57.25,0.0285,0.0392,3.92,32091,1458.68
"3601","Luke Hodge","Brisbane Lions",2018,19,"Back",1473,77.53,0.0425,0.0492,4.92,34686,1576.64
"3602","Luke Hodge","Brisbane Lions",2019,20,"Back",1323,66.15,0.0388,0.0426,4.26,34135,1551.59
"3603","Luke Hodge","Hawthorn",2014,19,"Back",1846,97.16,0.0505,0.0585,5.85,36544,1661.09
"3604","Luke Hodge","Hawthorn",2015,17,"Mid",1888,111.06,0.0504,0.0652,6.52,37469,1703.14
"3605","Luke Hodge","Hawthorn",2016,13,"Mid",1131,87,0.0319,0.054,5.4,35477,1612.59
"3606","Luke Hodge","Hawthorn",2017,19,"Back",1648,86.74,0.0446,0.0517,5.17,36912,1677.82
"3607","Luke Jackson","Melbourne",2020,6,"Forward",229,38.17,0.0117,0.0332,3.32,19520,1148.24
"3608","Luke Jackson","Melbourne",2021,21,"Forward",1302,62,0.0378,0.0396,3.96,34443,1565.59
"3609","Luke Jackson","Melbourne",2022,20,"Forward",1423,71.15,0.0425,0.0467,4.67,33486,1522.09
"3610","Luke Lowden","Hawthorn",2014,1,"Forward",66,66,0.0018,0.0397,3.97,36544,1661.09
"3611","Luke McDonald","North Melbourne",2014,20,"Back",1296,64.8,0.0374,0.0411,4.11,34662,1575.55
"3612","Luke McDonald","North Melbourne",2015,13,"Back",670,51.54,0.0198,0.0335,3.35,33890,1540.45
"3613","Luke McDonald","North Melbourne",2016,14,"Back",796,56.86,0.0233,0.0367,3.67,34124,1551.09
"3614","Luke McDonald","North Melbourne",2017,22,"Back",1885,85.68,0.0552,0.0552,5.52,34168,1553.09
"3615","Luke McDonald","North Melbourne",2018,22,"Mid",1547,70.32,0.046,0.046,4.6,33666,1530.27
"3616","Luke McDonald","North Melbourne",2019,13,"Back",755,58.08,0.0227,0.0384,3.84,33262,1511.91
"3617","Luke McDonald","North Melbourne",2020,16,"Back",1194,74.62,0.0616,0.0654,6.54,19386,1140.35
"3618","Luke McDonald","North Melbourne",2021,11,"Mid",749,68.09,0.0227,0.0453,4.53,33055,1502.5
"3619","Luke McDonald","North Melbourne",2022,22,"Back",1709,77.68,0.0554,0.0554,5.54,30862,1402.82
"3620","Luke McGuane","Brisbane Lions",2014,3,"Forward",47,15.67,0.0015,0.0107,1.07,32278,1467.18
"3621","Luke McGuane","Brisbane Lions",2015,4,"Forward",228,57,0.0069,0.0381,3.81,32897,1495.32
"3622","Luke McPharlin","Fremantle",2014,13,"Back",842,64.77,0.0243,0.0411,4.11,34640,1574.55
"3623","Luke McPharlin","Fremantle",2015,18,"Back",1152,64,0.0327,0.04,4,35189,1599.5
"3624","Luke Parker","Sydney",2014,22,"Forward",2271,103.23,0.0638,0.0638,6.38,35597,1618.05
"3625","Luke Parker","Sydney",2015,19,"Mid",1830,96.32,0.0502,0.0581,5.81,36459,1657.23
"3626","Luke Parker","Sydney",2016,22,"Mid",2418,109.91,0.0662,0.0662,6.62,36529,1660.41
"3627","Luke Parker","Sydney",2017,22,"Mid",2165,98.41,0.0615,0.0615,6.15,35201,1600.05
"3628","Luke Parker","Sydney",2018,21,"Mid",2008,95.62,0.0588,0.0616,6.16,34154,1552.45
"3629","Luke Parker","Sydney",2019,22,"Mid",2167,98.5,0.0632,0.0632,6.32,34277,1558.05
"3630","Luke Parker","Sydney",2020,16,"Mid",1329,83.06,0.0683,0.0726,7.26,19445,1143.82
"3631","Luke Parker","Sydney",2021,22,"Mid",2185,99.32,0.0629,0.0629,6.29,34749,1579.5
"3632","Luke Parker","Sydney",2022,22,"Mid",2164,98.36,0.0632,0.0632,6.32,34236,1556.18
"3633","Luke Parks","Carlton",2021,6,"Back",194,32.33,0.0059,0.0217,2.17,32754,1488.82
"3634","Luke Parks","Carlton",2022,2,"Back",56,28,0.0016,0.0177,1.77,34762,1580.09
"3635","Luke Partington","West Coast",2017,5,NA,228,45.6,0.0065,0.0284,2.84,35276,1603.45
"3636","Luke Pedlar","Adelaide",2021,2,"Forward",66,33,0.0021,0.0228,2.28,31813,1446.05
"3637","Luke Pedlar","Adelaide",2022,3,NA,27,9,8e-04,0.0061,0.61,32356,1470.73
"3638","Luke Russell","Gold Coast",2014,13,"Forward",656,50.46,0.0205,0.0347,3.47,31961,1452.77
"3639","Luke Russell","Gold Coast",2015,14,"Mid",766,54.71,0.0248,0.0389,3.89,30907,1404.86
"3640","Luke Russell","Gold Coast",2016,3,"Forward",128,42.67,0.0038,0.0281,2.81,33440,1520
"3641","Luke Ryan","Fremantle",2017,11,"Back",828,75.27,0.0247,0.0493,4.93,33570,1525.91
"3642","Luke Ryan","Fremantle",2018,20,"Back",1538,76.9,0.0463,0.0509,5.09,33225,1510.23
"3643","Luke Ryan","Fremantle",2019,18,"Back",1441,80.06,0.0429,0.0524,5.24,33617,1528.05
"3644","Luke Ryan","Fremantle",2020,16,"Back",1171,73.19,0.0588,0.0625,6.25,19922,1171.88
"3645","Luke Ryan","Fremantle",2021,19,"Back",1660,87.37,0.052,0.0602,6.02,31927,1451.23
"3646","Luke Ryan","Fremantle",2022,22,"Back",1878,85.36,0.0541,0.0541,5.41,34709,1577.68
"3647","Luke Shuey","West Coast",2014,20,"Mid",1854,92.7,0.0535,0.0588,5.88,34684,1576.55
"3648","Luke Shuey","West Coast",2015,22,"Mid",2083,94.68,0.0591,0.0591,5.91,35270,1603.18
"3649","Luke Shuey","West Coast",2016,22,"Mid",2177,98.95,0.0638,0.0638,6.38,34108,1550.36
"3650","Luke Shuey","West Coast",2017,21,"Mid",2076,98.86,0.0589,0.0617,6.17,35276,1603.45
"3651","Luke Shuey","West Coast",2018,17,"Mid",1484,87.29,0.0424,0.0549,5.49,34986,1590.27
"3652","Luke Shuey","West Coast",2019,22,"Mid",2222,101,0.0654,0.0654,6.54,33962,1543.73
"3653","Luke Shuey","West Coast",2020,11,"Mid",709,64.45,0.0359,0.0555,5.55,19732,1160.71
"3654","Luke Shuey","West Coast",2021,7,"Mid",613,87.57,0.0182,0.0571,5.71,33741,1533.68
"3655","Luke Shuey","West Coast",2022,17,"Mid",1447,85.12,0.0451,0.0584,5.84,32091,1458.68
"3656","Luke Strnadica","West Coast",2022,2,"Ruck",109,54.5,0.0034,0.0374,3.74,32091,1458.68
"3657","Luke Tapscott","Melbourne",2014,3,"Forward",131,43.67,0.004,0.0294,2.94,32708,1486.73
"3658","Luke Thompson","Adelaide",2014,6,"Back",236,39.33,0.0069,0.0253,2.53,34197,1554.41
"3659","Lynden Dunn","Collingwood",2017,17,"Back",956,56.24,0.0252,0.0326,3.26,37905,1722.95
"3660","Lynden Dunn","Collingwood",2018,14,"Back",712,50.86,0.0194,0.0304,3.04,36769,1671.32
"3661","Lynden Dunn","Collingwood",2020,2,"Back",79,39.5,0.0038,0.0322,3.22,20886,1228.59
"3662","Lynden Dunn","Melbourne",2014,22,"Back",1511,68.68,0.0462,0.0462,4.62,32708,1486.73
"3663","Lynden Dunn","Melbourne",2015,22,"Back",1458,66.27,0.0452,0.0452,4.52,32285,1467.5
"3664","Lynden Dunn","Melbourne",2016,4,"Back",232,58,0.0065,0.036,3.6,35477,1612.59
"3665","Mabior Chol","Gold Coast",2022,22,"Forward",1181,53.68,0.0373,0.0373,3.73,31621,1437.32
"3666","Mabior Chol","Richmond",2016,1,NA,11,11,3e-04,0.0071,0.71,34144,1552
"3667","Mabior Chol","Richmond",2019,9,"Forward",489,54.33,0.0144,0.0352,3.52,33980,1544.55
"3668","Mabior Chol","Richmond",2020,10,"Forward",356,35.6,0.0182,0.031,3.1,19531,1148.88
"3669","Mabior Chol","Richmond",2021,10,"Ruck",605,60.5,0.0187,0.0411,4.11,32417,1473.5
"3670","Mac Andrew","Gold Coast",2022,4,"Back",194,48.5,0.0061,0.0337,3.37,31621,1437.32
"3671","Mackenzie Willis","Gold Coast",2016,3,"Back",112,37.33,0.0033,0.0246,2.46,33440,1520
"3672","Mackenzie Willis","Gold Coast",2017,2,NA,74,37,0.0021,0.023,2.3,35324,1605.64
"3673","Majak Daw","North Melbourne",2014,8,"Forward",391,48.88,0.0113,0.031,3.1,34662,1575.55
"3674","Majak Daw","North Melbourne",2015,2,"Forward",125,62.5,0.0037,0.0406,4.06,33890,1540.45
"3675","Majak Daw","North Melbourne",2016,8,"Forward",492,61.5,0.0144,0.0396,3.96,34124,1551.09
"3676","Majak Daw","North Melbourne",2017,7,"Forward",399,57,0.0117,0.0367,3.67,34168,1553.09
"3677","Majak Daw","North Melbourne",2018,18,"Back",1153,64.06,0.0342,0.0419,4.19,33666,1530.27
"3678","Majak Daw","North Melbourne",2020,4,"Forward",182,45.5,0.0094,0.0399,3.99,19386,1140.35
"3679","Malcolm Karpany","West Coast",2016,1,NA,38,38,0.0011,0.0245,2.45,34108,1550.36
"3680","Malcolm Karpany","West Coast",2017,6,"Forward",316,52.67,0.009,0.0328,3.28,35276,1603.45
"3681","Malcolm Rosas","Gold Coast",2021,4,"Forward",90,22.5,0.0026,0.0145,1.45,34178,1553.55
"3682","Malcolm Rosas","Gold Coast",2022,15,"Forward",685,45.67,0.0217,0.0318,3.18,31621,1437.32
"3683","Marc Murphy","Carlton",2014,20,"Mid",1923,96.15,0.0577,0.0635,6.35,33333,1515.14
"3684","Marc Murphy","Carlton",2015,19,"Mid",1868,98.32,0.0594,0.0688,6.88,31425,1428.41
"3685","Marc Murphy","Carlton",2016,10,"Mid",798,79.8,0.0234,0.0515,5.15,34113,1550.59
"3686","Marc Murphy","Carlton",2017,22,"Mid",2444,111.09,0.0691,0.0691,6.91,35386,1608.45
"3687","Marc Murphy","Carlton",2018,13,"Mid",1262,97.08,0.0392,0.0664,6.64,32174,1462.45
"3688","Marc Murphy","Carlton",2019,19,"Mid",1822,95.89,0.0546,0.0633,6.33,33344,1515.64
"3689","Marc Murphy","Carlton",2020,16,"Mid",1051,65.69,0.0538,0.0572,5.72,19538,1149.29
"3690","Marc Murphy","Carlton",2021,15,"Forward",782,52.13,0.0239,0.035,3.5,32754,1488.82
"3691","Marc Pittonet","Carlton",2020,13,"Ruck",711,54.69,0.0364,0.0476,4.76,19538,1149.29
"3692","Marc Pittonet","Carlton",2021,13,"Ruck",911,70.08,0.0278,0.0471,4.71,32754,1488.82
"3693","Marc Pittonet","Carlton",2022,8,"Ruck",416,52,0.012,0.0329,3.29,34762,1580.09
"3694","Marc Pittonet","Hawthorn",2016,3,"Forward",119,39.67,0.0034,0.0246,2.46,35477,1612.59
"3695","Marc Pittonet","Hawthorn",2018,2,"Forward",105,52.5,0.0029,0.0324,3.24,35655,1620.68
"3696","Marc Pittonet","Hawthorn",2019,2,"Forward",108,54,0.0031,0.0345,3.45,34439,1565.41
"3697","Marco Paparone","Brisbane Lions",2014,18,"Forward",994,55.22,0.0308,0.0376,3.76,32278,1467.18
"3698","Marco Paparone","Brisbane Lions",2015,22,"Back",1640,74.55,0.0499,0.0499,4.99,32897,1495.32
"3699","Marco Paparone","Brisbane Lions",2016,4,"Back",205,51.25,0.0065,0.036,3.6,31324,1423.82
"3700","Marco Paparone","Brisbane Lions",2017,6,"Back",412,68.67,0.0121,0.0442,4.42,34151,1552.32
"3701","Marcus Adams","Brisbane Lions",2019,8,"Back",395,49.38,0.0116,0.0318,3.18,34135,1551.59
"3702","Marcus Adams","Brisbane Lions",2021,15,"Back",919,61.27,0.0272,0.0399,3.99,33794,1536.09
"3703","Marcus Adams","Brisbane Lions",2022,18,"Back",1022,56.78,0.0303,0.037,3.7,33756,1534.36
"3704","Marcus Adams","Western Bulldogs",2016,11,"Back",736,66.91,0.02,0.0399,3.99,36856,1675.27
"3705","Marcus Adams","Western Bulldogs",2017,10,"Back",729,72.9,0.0206,0.0453,4.53,35384,1608.36
"3706","Marcus Adams","Western Bulldogs",2018,6,"Back",370,61.67,0.0108,0.0394,3.94,34417,1564.41
"3707","Marcus Bontempelli","Western Bulldogs",2014,16,"Forward",1107,69.19,0.0336,0.0462,4.62,32958,1498.09
"3708","Marcus Bontempelli","Western Bulldogs",2015,20,"Mid",1847,92.35,0.0535,0.0589,5.89,34509,1568.59
"3709","Marcus Bontempelli","Western Bulldogs",2016,22,"Mid",2169,98.59,0.0589,0.0589,5.89,36856,1675.27
"3710","Marcus Bontempelli","Western Bulldogs",2017,22,"Mid",2205,100.23,0.0623,0.0623,6.23,35384,1608.36
"3711","Marcus Bontempelli","Western Bulldogs",2018,19,"Forward",1756,92.42,0.051,0.0591,5.91,34417,1564.41
"3712","Marcus Bontempelli","Western Bulldogs",2019,22,"Forward",2303,104.68,0.0645,0.0645,6.45,35690,1622.27
"3713","Marcus Bontempelli","Western Bulldogs",2020,16,"Mid",1377,86.06,0.0693,0.0736,7.36,19868,1168.71
"3714","Marcus Bontempelli","Western Bulldogs",2021,22,"Forward",2373,107.86,0.0698,0.0698,6.98,34008,1545.82
"3715","Marcus Bontempelli","Western Bulldogs",2022,21,"Mid",2112,100.57,0.0613,0.0642,6.42,34448,1565.82
"3716","Marcus Windhager","St Kilda",2022,18,"Mid",861,47.83,0.0246,0.0301,3.01,34936,1588
"3717","Mark Austin","Western Bulldogs",2014,11,"Back",380,34.55,0.0115,0.0231,2.31,32958,1498.09
"3718","Mark Baguley","Essendon",2014,21,"Back",1632,77.71,0.0444,0.0465,4.65,36739,1669.95
"3719","Mark Baguley","Essendon",2015,22,"Back",1656,75.27,0.0476,0.0476,4.76,34794,1581.55
"3720","Mark Baguley","Essendon",2016,10,"Back",783,78.3,0.0222,0.0488,4.88,35271,1603.23
"3721","Mark Baguley","Essendon",2017,21,"Back",1366,65.05,0.037,0.0388,3.88,36905,1677.5
"3722","Mark Baguley","Essendon",2018,20,"Back",1257,62.85,0.0353,0.0388,3.88,35606,1618.45
"3723","Mark Baguley","Essendon",2019,10,"Forward",481,48.1,0.0143,0.0314,3.14,33714,1532.45
"3724","Mark Blicavs","Geelong",2014,21,"Forward",1320,62.86,0.0374,0.0391,3.91,35341,1606.41
"3725","Mark Blicavs","Geelong",2015,21,"Ruck",2045,97.38,0.062,0.065,6.5,32982,1499.18
"3726","Mark Blicavs","Geelong",2016,22,"Mid",1894,86.09,0.0522,0.0522,5.22,36253,1647.86
"3727","Mark Blicavs","Geelong",2017,17,"Mid",1326,78,0.0373,0.0483,4.83,35524,1614.73
"3728","Mark Blicavs","Geelong",2018,22,"Back",1372,62.36,0.039,0.039,3.9,35160,1598.18
"3729","Mark Blicavs","Geelong",2019,22,"Back",1495,67.95,0.043,0.043,4.3,34798,1581.73
"3730","Mark Blicavs","Geelong",2020,16,"Back",985,61.56,0.0457,0.0485,4.85,21562,1268.35
"3731","Mark Blicavs","Geelong",2021,21,"Back",1510,71.9,0.0422,0.0443,4.43,35744,1624.73
"3732","Mark Blicavs","Geelong",2022,21,"Back",1895,90.24,0.0543,0.0569,5.69,34900,1586.36
"3733","Mark Hutchings","West Coast",2014,16,"Mid",1267,79.19,0.0365,0.0502,5.02,34684,1576.55
"3734","Mark Hutchings","West Coast",2015,10,"Mid",718,71.8,0.0204,0.0448,4.48,35270,1603.18
"3735","Mark Hutchings","West Coast",2016,17,"Mid",1165,68.53,0.0342,0.0442,4.42,34108,1550.36
"3736","Mark Hutchings","West Coast",2017,17,"Mid",894,52.59,0.0253,0.0328,3.28,35276,1603.45
"3737","Mark Hutchings","West Coast",2018,17,"Forward",1310,77.06,0.0374,0.0485,4.85,34986,1590.27
"3738","Mark Hutchings","West Coast",2019,16,"Mid",816,51,0.024,0.033,3.3,33962,1543.73
"3739","Mark Hutchings","West Coast",2020,3,"Forward",94,31.33,0.0048,0.027,2.7,19732,1160.71
"3740","Mark Hutchings","West Coast",2021,4,"Forward",159,39.75,0.0047,0.0259,2.59,33741,1533.68
"3741","Mark Jamar","Essendon",2016,5,"Forward",253,50.6,0.0072,0.0316,3.16,35271,1603.23
"3742","Mark Jamar","Melbourne",2014,17,"Ruck",1194,70.24,0.0365,0.0472,4.72,32708,1486.73
"3743","Mark Jamar","Melbourne",2015,5,"Ruck",337,67.4,0.0104,0.0459,4.59,32285,1467.5
"3744","Mark Keane","Collingwood",2020,1,"Back",27,27,0.0013,0.022,2.2,20886,1228.59
"3745","Mark Keane","Collingwood",2021,4,"Back",196,49,0.0056,0.0308,3.08,34962,1589.18
"3746","Mark LeCras","West Coast",2014,15,"Forward",1334,88.93,0.0385,0.0564,5.64,34684,1576.55
"3747","Mark LeCras","West Coast",2015,21,"Forward",1759,83.76,0.0499,0.0522,5.22,35270,1603.18
"3748","Mark LeCras","West Coast",2016,22,"Forward",1816,82.55,0.0532,0.0532,5.32,34108,1550.36
"3749","Mark LeCras","West Coast",2017,17,"Forward",1231,72.41,0.0349,0.0452,4.52,35276,1603.45
"3750","Mark LeCras","West Coast",2018,20,"Forward",1426,71.3,0.0408,0.0448,4.48,34986,1590.27
"3751","Mark O'Connor","Geelong",2017,2,NA,72,36,0.002,0.0223,2.23,35524,1614.73
"3752","Mark O'Connor","Geelong",2018,4,"Forward",196,49,0.0056,0.0307,3.07,35160,1598.18
"3753","Mark O'Connor","Geelong",2019,20,"Back",1183,59.15,0.034,0.0374,3.74,34798,1581.73
"3754","Mark O'Connor","Geelong",2020,16,"Back",798,49.88,0.037,0.0393,3.93,21562,1268.35
"3755","Mark O'Connor","Geelong",2021,13,"Back",792,60.92,0.0222,0.0375,3.75,35744,1624.73
"3756","Mark O'Connor","Geelong",2022,19,"Back",1076,56.63,0.0308,0.0357,3.57,34900,1586.36
"3757","Mark Whiley","Carlton",2015,8,"Back",412,51.5,0.0131,0.0361,3.61,31425,1428.41
"3758","Mark Whiley","Carlton",2016,1,NA,52,52,0.0015,0.0335,3.35,34113,1550.59
"3759","Mark Whiley","Greater Western Sydney",2014,2,"Forward",166,83,0.0049,0.0542,5.42,33707,1532.14
"3760","Marley Williams","Collingwood",2014,15,"Back",1001,66.73,0.0299,0.0439,4.39,33450,1520.45
"3761","Marley Williams","Collingwood",2015,20,"Back",1522,76.1,0.0438,0.0481,4.81,34780,1580.91
"3762","Marley Williams","Collingwood",2016,11,"Back",606,55.09,0.0169,0.0338,3.38,35857,1629.86
"3763","Marley Williams","North Melbourne",2017,13,"Back",756,58.15,0.0221,0.0374,3.74,34168,1553.09
"3764","Marley Williams","North Melbourne",2018,22,"Back",1180,53.64,0.0351,0.0351,3.51,33666,1530.27
"3765","Marley Williams","North Melbourne",2019,17,"Back",942,55.41,0.0283,0.0367,3.67,33262,1511.91
"3766","Marley Williams","North Melbourne",2020,8,"Back",370,46.25,0.0191,0.0406,4.06,19386,1140.35
"3767","Marlion Pickett","Richmond",2020,14,"Mid",750,53.57,0.0384,0.0466,4.66,19531,1148.88
